,LSOA11CD,Total_MH_calls,Pop_21,MH_call_rate,Crime,Non-Crime,%non-crime,12AM-6AM,6AM-10PM,10PM-12AM,Night-time_ratio,mean,std,Temporalvolatility(CV),False,True,%attended,EMERGENCY,PRIORITY,STANDARD,%highacuity,slope,intercept,lsoa_mean,lsoa_tot_share,lsoa_lq,Percentage change,geometry
0,E01010568,51,1719.0,0.029668411867364748,2,49,96.07843137254902,8,37,3,0.21568627450980393,1.59375,1.0734140589425332,0.6735147036502169,20,31,0.6078431372549019,10,9,32,0.37254901960784315,0.00604754114137234,1.4215840631315562,0.002029540042157164,0.0020877681349271327,0.6451233641973371,0.17395833333333333,"POLYGON ((-1.75185815289842 53.8502903060395, -1.75192650275695 53.849843863756, -1.75189058881175 53.8498085528951, -1.751754858919 53.8496765472147, -1.751738450799 53.8496675075521, -1.75153076653473 53.8495531221192, -1.75147775470344 53.8495239100083, -1.75149918393045 53.8494731999375, -1.75150080259897 53.8494693834487, -1.75150396281504 53.8494619390563, -1.75153809472141 53.849381244802, -1.75153760449328 53.8493767678453, -1.75150763363789 53.8491034531326, -1.75136656099262 53.8489437758025, -1.75135742606279 53.8489335017977, -1.75109261125699 53.8488443341182, -1.75106242479944 53.8487343413779, -1.75099044877388 53.848722364433, -1.75082033866235 53.8488744729875, -1.75068284533814 53.8489910300768, -1.75044189863799 53.8491639239516, -1.75040807070859 53.8491881928503, -1.75033191074001 53.8492149983492, -1.75033185712947 53.8492239860782, -1.7502862039868 53.8492328791708, -1.7502405508243 53.849241772246, -1.75014935174137 53.8492415828865, -1.75011779405402 53.849239441155, -1.75011295626387 53.8492401411463, -1.75010375220031 53.8492414881807, -1.74996739409513 53.8492361626967, -1.74994246353846 53.8492238604566, -1.74993666128051 53.849223165321, -1.74984562339398 53.8491960125454, -1.74975453189118 53.8491778474294, -1.74934505180742 53.8490241927428, -1.7494068617866 53.8489595641129, -1.75072765968432 53.8475868724143, -1.75070639533124 53.847588975552, -1.74991619637023 53.8475603721295, -1.74958213614729 53.8475057502365, -1.74896472002999 53.8474021369922, -1.74882293131594 53.847378337857, -1.74830691689918 53.8472514296759, -1.74788166686927 53.8471966122514, -1.74741071230039 53.8471596730599, -1.74720192419105 53.8470986025539, -1.74663292994398 53.8469321911249, -1.746800535941 53.846785727566, -1.74684061517101 53.8467506964057, -1.74688619507632 53.8467108593203, -1.74700419105415 53.846621975065, -1.74703685057065 53.8465973721086, -1.74747459725265 53.8462676109574, -1.74750600415847 53.8462439579533, -1.74752439685249 53.8462285104964, -1.7476335612648 53.8461368118578, -1.74773921172673 53.8460480537629, -1.74822541765666 53.8456396219432, -1.74829941870844 53.84559183561, -1.74837134449009 53.8455453930671, -1.74886903771999 53.8452240298941, -1.74897376604497 53.8451564081788, -1.74908128619528 53.8450869766482, -1.74949333457578 53.8448047180827, -1.74953341565094 53.8447788266479, -1.74956057365167 53.8447612939626, -1.74958053029418 53.8447483930001, -1.74968881136304 53.8446784412052, -1.74988571545552 53.8445521849473, -1.7504176564165 53.8442333850638, -1.75065540976586 53.8441094951644, -1.75084930078805 53.8440084599495, -1.75109521027231 53.8438926751213, -1.75162700079394 53.8436422670081, -1.75163562686022 53.8436382133159, -1.75185397257802 53.8435412264849, -1.75190370949729 53.8435191110721, -1.75225410865977 53.8433706346636, -1.75247240222541 53.843278131535, -1.752812207505 53.843122711059, -1.75295501413388 53.8430542472617, -1.75354950853333 53.8427692032103, -1.75383998562567 53.8426777981087, -1.7539272898717 53.8426503300337, -1.75418987935222 53.842558669324, -1.75443126938784 53.8424744067215, -1.7545392733851 53.8424414798749, -1.75480555293463 53.8423836016851, -1.75482275699698 53.8423809134184, -1.75492439938845 53.8423650232162, -1.7550242851883 53.8423558342884, -1.7551662601384 53.8423427672726, -1.75539090066371 53.8423415433617, -1.75544535748994 53.8423459951706, -1.75548905954581 53.8423495892337, -1.75558410449536 53.8423573770411, -1.75607883729881 53.8424625769685, -1.75621343371561 53.842487395521, -1.75625917467808 53.8424958288967, -1.75629436471453 53.8425023174892, -1.75638388830791 53.842518829671, -1.75643273351542 53.8425265951757, -1.75706429020121 53.8426272054485, -1.75715664552123 53.842648198718, -1.75727635088106 53.842675412746, -1.75739962309945 53.8427034427511, -1.75747008341839 53.8427158082435, -1.75756946569687 53.8427332651552, -1.75785520484145 53.8427658101995, -1.75791594003772 53.8427727272009, -1.75820140658747 53.8427867738784, -1.75855277238458 53.8427793453158, -1.75880364800163 53.8427593381006, -1.75911791358187 53.8427444275354, -1.75916706081993 53.8427420901882, -1.75930700051968 53.8427367437503, -1.7594595265795 53.8427309099987, -1.76019312247628 53.8427028578909, -1.76052954578373 53.8426745509438, -1.76084218818502 53.8426482540167, -1.76103225797987 53.8426306558691, -1.7612817701836 53.8425988487087, -1.76146574622534 53.8425677560146, -1.76155038031762 53.8425492290018, -1.7616450115674 53.8425285107181, -1.76177727379112 53.8424940705038, -1.76192257026886 53.8424562261652, -1.76195134145987 53.8426953922034, -1.76195117543839 53.8427246023822, -1.76194980894268 53.8429650246171, -1.76194922898051 53.843067062507, -1.76194918668242 53.8430745043613, -1.76194952339574 53.8430786340446, -1.76194888942026 53.8431268040594, -1.76194094081434 53.8432391364328, -1.76193826275549 53.8432771407428, -1.76193236356557 53.8433604554075, -1.76192349525196 53.8434233527963, -1.7619207872692 53.8434425544692, -1.76190069089256 53.843585088933, -1.76189856740244 53.8436030604261, -1.76189585400179 53.8436258841894, -1.76188472667702 53.8437198750537, -1.76188117617532 53.8437322173307, -1.76185793496385 53.8438130260156, -1.76182858493668 53.8439150608879, -1.76182729811285 53.8439195253011, -1.76181323554852 53.8439684003444, -1.76176379146841 53.8441402489711, -1.76176069042846 53.8441510462238, -1.76173268861575 53.8442324027022, -1.76170855001141 53.8443025499901, -1.76168342218423 53.8443755894, -1.76165634434206 53.8444387472996, -1.76163624398304 53.8444856060717, -1.76159484151035 53.8445821613834, -1.7615910062269 53.8445911056805, -1.76156969329867 53.8446320210725, -1.76148344222826 53.8447976219943, -1.76145230444663 53.8448450161053, -1.76141204435075 53.8449063142967, -1.76140678574306 53.8449143120421, -1.76136461416105 53.8449883062527, -1.76129647468472 53.845107844285, -1.76128912869017 53.8451207452484, -1.76128397052796 53.8451297767896, -1.7612780737954 53.8451377283242, -1.76119715859272 53.8452467611297, -1.76119208889207 53.8452535998082, -1.76113080857697 53.8453361933349, -1.76096593206177 53.8455470443844, -1.76096239536641 53.8455515672338, -1.76078428287004 53.8457431307893, -1.76077888457803 53.8457489351948, -1.76073497014422 53.8458004291381, -1.76072110711872 53.8458167055267, -1.76070237843596 53.8458386615447, -1.76072291561717 53.8458433311158, -1.76077586006063 53.8458553542433, -1.76084408976821 53.8458708590533, -1.76105424381066 53.8459185884709, -1.76109428621711 53.8459276827686, -1.76125894895948 53.8459650933524, -1.76140749182019 53.8459988316783, -1.76147849981233 53.8460149617956, -1.76153836635562 53.8460285621885, -1.76164194894288 53.8460520908242, -1.76168229522119 53.8460612484419, -1.7617903894457 53.8459890383869, -1.76186453752378 53.8459394374032, -1.76197267742642 53.8458671014437, -1.76201039208641 53.8458418662573, -1.76202470286896 53.8458322955369, -1.76209433142297 53.8457835662829, -1.76223662458354 53.8456839925193, -1.76225843011531 53.8456687292956, -1.76228284360186 53.845622427206, -1.76229048266968 53.8456207795425, -1.76234311893711 53.8456094689273, -1.76244973073651 53.8455865177205, -1.76271472686301 53.8456789681173, -1.76271978734812 53.845679085948, -1.76285455071255 53.8456823220335, -1.76286147274968 53.8456838321479, -1.76287905209179 53.8456874888836, -1.76292281838398 53.8456965764259, -1.76296725965146 53.8457126218724, -1.76297353896059 53.8457149081631, -1.76304983272577 53.8457209094727, -1.76306471830384 53.8457252080027, -1.76311544454675 53.8457398681568, -1.76312330924103 53.8457413216904, -1.76317660086761 53.8457511783711, -1.76319427911671 53.8457542869967, -1.76328921483702 53.8457647423554, -1.76330801634548 53.8457713359627, -1.76331567651281 53.845774020416, -1.76342300596526 53.8457975458949, -1.76343752885936 53.8458028323284, -1.76345845756419 53.8458055068993, -1.76354000811588 53.8458159357529, -1.76354876740896 53.8458164248229, -1.76356302856274 53.845820964736, -1.76363982636144 53.8458454276904, -1.76365104516465 53.8458485478306, -1.76378572022197 53.8458748257287, -1.76380589275782 53.8458768426422, -1.76384903285045 53.8458811515785, -1.76385626614489 53.8458840778314, -1.76387576715757 53.845891980453, -1.76388014120289 53.8458925462803, -1.76395670185945 53.845902511175, -1.76398729922571 53.8459101928676, -1.76401225063366 53.8459164613791, -1.76409151377675 53.8459269527813, -1.76409889675326 53.8459302927537, -1.76410743193759 53.8459341472909, -1.76411737713741 53.8459359194112, -1.76417546159495 53.8459462838657, -1.76422693018477 53.8459493372039, -1.76425408539733 53.8459556189698, -1.76434918186064 53.8459776123965, -1.76449159114566 53.8460024971469, -1.76449716741722 53.8460027956687, -1.76450339101274 53.8460042009614, -1.76451013075492 53.8460057151178, -1.76484939475325 53.8460820560501, -1.76485364507289 53.8460830080773, -1.76485372634196 53.8460901895224, -1.76483817178086 53.8461264790054, -1.7648347682655 53.8461344176085, -1.76482673039346 53.8461691938425, -1.76483011863235 53.8461856302388, -1.76483335852077 53.8462014192205, -1.764831984894 53.8462051464914, -1.76480915919363 53.8462452146327, -1.76480361389346 53.8462691653849, -1.76479023070974 53.8463003899606, -1.7647882132276 53.8463050956475, -1.76478317135583 53.8463124738011, -1.7647654403393 53.846338449965, -1.76475756337006 53.8463499749597, -1.76475736143235 53.8463859259342, -1.76475730226451 53.8463964595696, -1.76442258453913 53.8464571739012, -1.76430808327114 53.8464801383735, -1.76418255015298 53.8465053190956, -1.76400882733391 53.8465401570202, -1.76394461507998 53.8465530365107, -1.76390738108698 53.8465605042805, -1.7638900194316 53.8465639844702, -1.76382391609213 53.8465483417632, -1.76376657095075 53.8465347654378, -1.7637239490548 53.8465246962833, -1.76361281068751 53.8464983953424, -1.76349056162492 53.8464694749797, -1.76333089739902 53.8464316998051, -1.76329037039989 53.846422119959, -1.76326899889683 53.8464170627102, -1.76323897556662 53.8464099616803, -1.76321516030379 53.8464043288867, -1.7630855502183 53.8463736589752, -1.76299551874375 53.8463536455563, -1.7628823229538 53.8463284903296, -1.76278037559922 53.8463058198351, -1.76271789743681 53.8463157630628, -1.76270525574026 53.84631777838, -1.76253181772755 53.8463639573865, -1.76247933323743 53.8463858650501, -1.76237142851974 53.8463711366925, -1.76233976197283 53.8463683912969, -1.76229282186822 53.8463680873855, -1.76228131672948 53.8463680107354, -1.76222806269053 53.8463862317537, -1.7622239662162 53.8463876347522, -1.76221529072976 53.8463911048959, -1.76218867315468 53.8463985481672, -1.76215480279816 53.8464078375837, -1.76213685528897 53.8464127634048, -1.76210995213423 53.8464183006716, -1.76203764650002 53.8464444741403, -1.762009251733 53.8464570638919, -1.761990086649 53.8464622748944, -1.76188488409159 53.8464908818327, -1.76187845390237 53.846493736233, -1.76181439611365 53.8465221099304, -1.76177423039728 53.8465399072558, -1.76176746500118 53.8465429047921, -1.76175446006711 53.8465473010684, -1.76173690430665 53.8465554812042, -1.76173152475825 53.8465579961383, -1.76168173989806 53.8465701210367, -1.76167079665842 53.8465727867326, -1.76160319749813 53.8466144642995, -1.76159584582362 53.846618988598, -1.76148219681501 53.8466680887088, -1.76147541658776 53.8466710142965, -1.76142303057751 53.8466808060812, -1.76141063019953 53.8466831183392, -1.76140523638905 53.8466854624615, -1.76139118817105 53.8466915553324, -1.76136891814883 53.846705496263, -1.76136420490149 53.8467084349304, -1.76132841968791 53.8467229422534, -1.76130770038855 53.846726136788, -1.76129265528504 53.8467284617645, -1.76118083800873 53.8467774034413, -1.7611702496523 53.846780456273, -1.76115549747772 53.8467847141996, -1.76109466160323 53.8468156374654, -1.76109016485192 53.8468179204392, -1.76107264840036 53.8468178362345, -1.76096138734241 53.8468624421768, -1.76095293213882 53.8468658946909, -1.76081060672596 53.8470111116113, -1.76074581826653 53.8469981796567, -1.76074102735833 53.8469960759656, -1.76070115392517 53.846978524329, -1.76066320601529 53.8469618123774, -1.76049384297192 53.8468872628554, -1.76045818445572 53.8468715710206, -1.76043814171897 53.8468627500064, -1.76040778716264 53.8468816898826, -1.76033705630854 53.8469258321579, -1.76019408404748 53.8470150572967, -1.76013003468295 53.8470601924367, -1.76011778020945 53.8470688412806, -1.76011393509022 53.8470741004923, -1.76013249474213 53.8470818041121, -1.76013987920069 53.8470848657075, -1.76018141109427 53.8471020882849, -1.76031775839263 53.8471586417561, -1.76047998965498 53.8472259421172, -1.76049319687451 53.8472314150321, -1.76057620058794 53.8472658418313, -1.76055617652375 53.8473148531426, -1.76054942499027 53.8473313368941, -1.76053266884386 53.8473723510294, -1.76052392846475 53.8473937516655, -1.76052251959378 53.8473982517709, -1.76049039512789 53.8475006941805, -1.76047797054871 53.8475404002081, -1.76046091732832 53.8475947921428, -1.76057133223549 53.8476122145714, -1.7606566149625 53.8476256682243, -1.76067473515415 53.8476358605173, -1.76070949092111 53.8476553882985, -1.7607924107865 53.8477020112784, -1.76084157488181 53.8477296657009, -1.76085802899679 53.8477388480172, -1.7609011945486 53.8477629402991, -1.76098996523986 53.8478124688489, -1.76100529816275 53.8478210377451, -1.76116430975508 53.8477446241895, -1.7611712751845 53.8477412406074, -1.76124376405678 53.8477060801863, -1.76130175284353 53.8477455349847, -1.76132167799521 53.8477590922117, -1.76139012905634 53.8478056860836, -1.76144710376282 53.8478444377489, -1.76146156321377 53.847854272141, -1.76147711271954 53.8478648636701, -1.76160317509086 53.8479506327321, -1.76161218153092 53.8479518369658, -1.76168667842166 53.8479617812394, -1.76172715428144 53.8479671911645, -1.76178860482357 53.8479753838812, -1.76183837386251 53.8480625385938, -1.76184535694771 53.8480747578984, -1.76185813413636 53.8480971269507, -1.76186481621019 53.8481088243638, -1.76189294408316 53.8481580794494, -1.76193251711117 53.8482260833313, -1.76198340348958 53.848250473609, -1.76202396693952 53.8482806451057, -1.76209407824396 53.8483001614914, -1.76212066595533 53.848307557107, -1.76215697033455 53.8483195826798, -1.76217933251934 53.848326987908, -1.76218934895925 53.848327007699, -1.76221112977627 53.8483270507318, -1.76227559065935 53.8483271780651, -1.76231059500139 53.8483272471967, -1.76231539950825 53.8483269960372, -1.76240686731703 53.8483222602807, -1.76245942490777 53.8483120190139, -1.76248059245119 53.8482995946536, -1.7624777020442 53.8482571573576, -1.76255029893108 53.8481841485693, -1.76263459693756 53.8481893030943, -1.76265333148561 53.8481904545314, -1.76267361096344 53.8481979274634, -1.76277065508779 53.8482337196072, -1.76283627151273 53.8482579093643, -1.76286939830575 53.8482701172049, -1.7629512617482 53.8483214192678, -1.76301893358866 53.8483638403113, -1.76306455317975 53.8483924215743, -1.76312678420623 53.8484078952907, -1.76322579226508 53.8484325280327, -1.76325244543078 53.8484391505716, -1.76331162571392 53.8484538722005, -1.76325607346454 53.8484937498445, -1.76321846883656 53.848520738258, -1.76323927217031 53.8485270077537, -1.76325257511084 53.8485264407232, -1.76327042382752 53.8485256848994, -1.76330582734669 53.8485277678016, -1.76336006758187 53.8485344715267, -1.76337723121826 53.8485365994365, -1.76350421539149 53.8485813118487, -1.76356302777869 53.848602018531, -1.76368007626106 53.8486432329449, -1.76369585267382 53.8486487824521, -1.76375841601077 53.8486674291992, -1.76378277067537 53.8486746852451, -1.76386260233409 53.8486984888941, -1.76390638008472 53.8487115352355, -1.76395888299216 53.848727196157, -1.76401728881129 53.8487446032816, -1.76410850151608 53.8487717905309, -1.76418144440652 53.8487935402269, -1.76421443284603 53.8488061698517, -1.76425319997022 53.8488210128061, -1.76430786225163 53.8488419446772, -1.76434763049514 53.8488571670505, -1.76439378406821 53.8488748466016, -1.76446066890813 53.8489089784982, -1.76448067529993 53.8489191828917, -1.76449987839323 53.8489289812574, -1.76452467612736 53.8489412891843, -1.76459083902345 53.8489740983831, -1.76466909153988 53.8490280867563, -1.76468166844002 53.8490371908593, -1.76471196692357 53.8490552167784, -1.76474216434678 53.8490912361443, -1.7647872587224 53.8491812026548, -1.76475685918551 53.8491811432461, -1.76472530098207 53.8491817017257, -1.76473701122496 53.8492022258733, -1.76474078920566 53.8492088483063, -1.76475573545753 53.8492350680781, -1.76460019602724 53.8492347639914, -1.76448606082122 53.8492345407235, -1.76456960292509 53.8492123514035, -1.76457051594205 53.849206762754, -1.76457095679589 53.8492040492892, -1.76457418330823 53.8491843902103, -1.76447158869111 53.8491862117639, -1.76430081555719 53.8491892389306, -1.76404231816812 53.8492067081415, -1.76398843273617 53.8492123906632, -1.76396835743937 53.8491550807928, -1.76396259804009 53.849138657706, -1.76371810895615 53.848866295895, -1.76323838160985 53.848915712066, -1.76321147718148 53.8489185262612, -1.76313397645578 53.8489072018872, -1.76308359039761 53.8489230741104, -1.76307918981031 53.8489244585635, -1.76270159962391 53.8489585695681, -1.76269592718727 53.8489590796793, -1.76227128339894 53.8488904284672, -1.7622501446095 53.8488870162742, -1.7622045600597 53.8488763565242, -1.7621369640511 53.8489195892811, -1.76204882662483 53.8489759620577, -1.7618728894097 53.8490064918277, -1.76184521370232 53.8490112635395, -1.76160502266693 53.8490651195288, -1.76155839068262 53.8490755698926, -1.76155290181567 53.8490758690992, -1.76134406523538 53.8490181082857, -1.76133779113825 53.8490175026476, -1.76118589141077 53.8490028028329, -1.76114414519592 53.8489987653454, -1.76107819986163 53.8489975559178, -1.76106438467029 53.8489972948093, -1.76104655698191 53.8489996501822, -1.76104232823448 53.8490002080205, -1.76088369529197 53.8489961270687, -1.76085474490607 53.8489978491423, -1.76048390881137 53.8490199588362, -1.76047482224818 53.8490220978349, -1.7604633478905 53.8490244837403, -1.76034830982455 53.8490280790645, -1.76033821931783 53.8490064477132, -1.76033803782366 53.8490036341581, -1.76031764818416 53.8486888034664, -1.76031058424377 53.8486828034978, -1.76006289343006 53.848472488853, -1.76005971404937 53.8484702984696, -1.76002199088283 53.8484460055253, -1.75985560063723 53.8484909678698, -1.75983577994332 53.8484963210248, -1.75966739300992 53.8486057309248, -1.75952303632161 53.8486560710859, -1.75950993559617 53.8486592580624, -1.75949420030724 53.848661199451, -1.75947939291362 53.8486630168621, -1.75942726101696 53.8487338806547, -1.75939760254556 53.8487742037333, -1.75921762601971 53.8489611414041, -1.75919086643606 53.8489889321937, -1.75916922963517 53.849021928199, -1.75916183849693 53.8490331931479, -1.75881751256036 53.8488951784476, -1.75880161566092 53.8488855745415, -1.75878983128669 53.8488784415435, -1.7586253443764 53.8487219076144, -1.75854630645684 53.8487718338158, -1.75828305757298 53.8489436202731, -1.75825260633008 53.8489525469522, -1.75822703090558 53.8489409911437, -1.75810326240519 53.8488850717715, -1.75796697186561 53.8488235007019, -1.75787760242612 53.8487831363149, -1.75781295945042 53.8487539305902, -1.75769180172174 53.8487014493993, -1.75764617999977 53.8486816921466, -1.75755560385325 53.8486424575562, -1.75747940112849 53.848609453471, -1.75744718243017 53.8485902714075, -1.75729781639114 53.8485926127183, -1.75728717776553 53.8486186290381, -1.75728412485218 53.8486261097524, -1.75711723871508 53.8488004607442, -1.75710901136813 53.8488090544914, -1.75694899095324 53.8487875740652, -1.75693961999073 53.8487863148184, -1.75679873143908 53.8488912688248, -1.75679577509073 53.8488951905369, -1.75677607681236 53.848921233442, -1.75677298261847 53.8489253346318, -1.75675237209285 53.8489985079223, -1.75675249959941 53.8490027234769, -1.75675297551482 53.8490176083018, -1.75675315426437 53.8490234687347, -1.75673164523555 53.8490341387661, -1.75672321535716 53.8490383280357, -1.75667229549979 53.8490462152877, -1.75665665593663 53.8490486373473, -1.75664644026566 53.8490514838127, -1.7566210762707 53.8490585329178, -1.75658911171101 53.8490714646913, -1.75657606992007 53.8490767411395, -1.75653588230469 53.8490974936632, -1.75652098595415 53.8491080242401, -1.75650867656241 53.8491167355175, -1.75649187401439 53.8491217976276, -1.75646037311014 53.8491307846432, -1.75641702610273 53.8491485287952, -1.75640634561317 53.8491528842565, -1.75636880219407 53.8491580391859, -1.7563533466944 53.8491601649799, -1.75630973526986 53.8491710957753, -1.75629962777454 53.8491736278558, -1.75621824737454 53.8492075539192, -1.75620880043789 53.8492114984209, -1.75616716766709 53.8492428355687, -1.75616055716179 53.849247801439, -1.75613914513955 53.8492730857878, -1.75613309954896 53.8492802278584, -1.75598106666043 53.8492859145925, -1.7559513898462 53.8492870228374, -1.75593737238475 53.8492875516583, -1.75584117566991 53.8493859171927, -1.75582537724045 53.8494025171386, -1.7557969845025 53.8495482917204, -1.75579825766913 53.8495541274115, -1.75580425357551 53.8495815794507, -1.75580563961335 53.8495902150826, -1.75576948946393 53.8496026842588, -1.75576071250209 53.8496064053886, -1.75573430534535 53.8496176135587, -1.7556794186591 53.8496409064827, -1.7555414430818 53.8497145153341, -1.75553272193234 53.8497203846541, -1.75551891919748 53.8497296680178, -1.75550348045745 53.8497340856354, -1.75549722272327 53.8497358794783, -1.75537419760381 53.8498690224965, -1.75526166821977 53.8499071313464, -1.75524413805049 53.8499130726102, -1.75513476491783 53.8499819486383, -1.75512574841047 53.8499876195952, -1.75511900324716 53.8499999731373, -1.75511390225644 53.8500092921348, -1.75496267804858 53.8500879874403, -1.75489380381375 53.8501519035189, -1.75488510737818 53.8501600108138, -1.7548332776828 53.8502787693671, -1.75493118496559 53.850294005414, -1.75499188028294 53.8503121046532, -1.75509412606964 53.8503729806201, -1.75509791295658 53.8503752352839, -1.75499407391661 53.8504176352468, -1.75482062570055 53.8504883218401, -1.75478687198921 53.8504729737594, -1.75475486929013 53.8504584201665, -1.75474111941237 53.8504573136072, -1.754725857883 53.8504521864051, -1.75403408704631 53.8502197423995, -1.75402803061523 53.8502182964613, -1.75387771557109 53.850262043014, -1.75386416415056 53.8502659699454, -1.75376092006614 53.8503310553373, -1.75374253533517 53.8503426479725, -1.75368934804734 53.8503815463125, -1.75362738061088 53.8504143059421, -1.7536015611688 53.8504300447002, -1.75357310253044 53.8504473958581, -1.75347025452692 53.8505199057519, -1.75341714153074 53.8505577210865, -1.7533795396772 53.8505995408044, -1.75336544818401 53.8506176853178, -1.7533579938068 53.8506290306572, -1.7533235131389 53.8506815567637, -1.75328832531654 53.8507457116605, -1.75326146564487 53.8507946941899, -1.75298099459717 53.8506671118219, -1.75294368648124 53.8506501471086, -1.7522308519784 53.8503258927678, -1.75185815289842 53.8502903060395))"
